OTUID	All	CC	OC	PC
ASV_7141	0.000577	0.0001473622	0.0013495109	0.0002327296
ASV_7458	0.000845	0.0014289066	0.0009948232	0.0001122849
ASV_6017	0.000725	0.0017677214	0.0000000000	0.0004087235
ASV_7566	0.001039	0.0010577359	0.0019117727	0.0001475997
ASV_9068	0.001086	0.0006831997	0.0015118018	0.0010640381
ASV_6592	0.000665	0.0002124658	0.0013334081	0.0004491394
ASV_7322	0.000486	0.0012932223	0.0000000000	0.0001636297
ASV_7964	0.000906	0.0008575945	0.0017131521	0.0001475997
ASV_8747	0.000968	0.0006328777	0.0022725772	0.0000000000
ASV_6644	0.000721	0.000917952	0.000000000	0.001245548
ASV_7636	0.000901	0.0024657949	0.0001161019	0.0001204448
ASV_7911	0.000895	0.0005018309	0.0004741565	0.0017084762
ASV_9131	0.001076	0.0013821759	0.0003156566	0.0015310589
ASV_9806	0.00052	0.0014163745	0.0001423406	0.0000000000
ASV_8391	0.000835	0.0016619486	0.0004000669	0.0004427992
ASV_7731	0.000695	0.0000000000	0.0004531461	0.0016322784
ASV_8422	0.001255	0.0019080701	0.0016162485	0.0002408896
ASV_8430	0.000645	0.0005951522	0.0000000000	0.0013397913
ASV_7194	0.000796	0.0009828713	0.0011800902	0.0002245697
ASV_8156	0.000809	6.932630e-04	1.637363e-03	9.722028e-05
ASV_7080	0.000654	0.000000000	0.001963086	0.000000000
ASV_7301	0.00095	0.0003124369	0.0019019242	0.0006362448
ASV_8107	0.000687	0.0004366575	0.0010447025	0.0005789994
ASV_9567	0.000922	0.0013985449	0.0012036954	0.0001636297
ASV_7245	0.000675	0.0000000000	0.0003576538	0.0016659212
ASV_8679	0.001339	0.000000000	0.004016417	0.000000000
ASV_8607	0.00083	0.0009262815	0.0001392370	0.0014241040
ASV_7855	0.000772	0.000000000	0.000000000	0.002315125
ASV_8096	0.000674	0.0012179843	0.0002953178	0.0005089341
ASV_8367	0.000708	0.0017681759	0.0003562776	0.0000000000
ASV_9413	0.000862	0.0016853032	0.0005730624	0.0003272594
ASV_9570	0.001059	0.0015942304	0.0010688328	0.0005124544
ASV_7415	0.000751	0.0003247416	0.0019294190	0.0000000000
ASV_9106	0.000794	0.0006544521	0.0007685866	0.0009578873
ASV_9549	0.000759	0.000000000	0.000000000	0.002277105
ASV_7936	0.000985	0.000000000	0.002954438	0.000000000
ASV_8322	0.000773	0.0020074173	0.0001915092	0.0001204448
ASV_9501	0.001106	0.0003090053	0.0022390012	0.0007706061
ASV_8865	0.000997	0.0023476830	0.0005277268	0.0001170198
ASV_9738	0.000989	0.001185517	0.001780325	0.000000000
ASV_7917	0.000716	0.0004354908	0.0012648643	0.0004491394
ASV_8795	0.00097	0.0012658964	0.0004600861	0.0011849927
ASV_9147	0.000758	0.0002419843	0.0017896714	0.0002408896
ASV_7804	0.001292	0.0009910475	0.0024243967	0.0004591029
ASV_8199	0.00079	0.0009513020	0.0010854107	0.0003330661
ASV_9118	0.000836	0.0007496732	0.0013397241	0.0004171222
ASV_9130	0.001128	0.0007373685	0.0019632066	0.0006827499
ASV_8032	0.000901	0.0000000000	0.0009723724	0.0017318037
ASV_8571	0.00109	0.0001984694	0.0000000000	0.0030725733
ASV_8790	0.000739	0.0019203464	0.0000000000	0.0002951995
ASV_8846	0.000725	0.0010121538	0.0002846813	0.0008785211
ASV_9426	0.000725	0.0018470905	0.0000000000	0.0003279894
ASV_9897	0.000843	0.0000000000	0.0007028744	0.0018260531
ASV_8228	0.000784	7.368111e-05	2.277450e-03	0.000000e+00
ASV_8382	0.000503	1.219541e-03	1.915092e-04	9.722028e-05
ASV_8389	0.000699	0.0001117893	0.0009262334	0.0010588141
ASV_8394	0.000494	0.001481228	0.000000000	0.000000000
ASV_8503	0.000994	0.000000000	0.000000000	0.002982426
ASV_8630	0.000687	0.0015302410	0.0005313361	0.0000000000
ASV_8705	0.001439	0.000000000	0.003071821	0.001246013
ASV_8829	0.000578	0.0012601847	0.0004734848	0.0000000000
ASV_8858	0.000904	0.002710762	0.000000000	0.000000000
ASV_9120	0.001003	0.002729619	0.000278474	0.000000000
ASV_9148	0.000815	0.001029892	0.001138725	0.000277251
ASV_9220	0.000661	0.000000000	0.001982153	0.000000000
ASV_9367	0.00062	0.0017212401	0.0001393977	0.0000000000
ASV_9741	0.000806	0.0001984694	0.0002787954	0.0019407570
ASV_9749	0.000963	0.0014747480	0.0005982303	0.0008166249
ASV_1673	0.000901	0.0001984694	0.0025041282	0.0000000000
ASV_2041	0.001115	0.001878192	0.001225852	0.000242051
ASV_2490	0.000892	0.0008044499	0.0005207480	0.0013495989
ASV_2719	0.000704	0.000000000	0.002112117	0.000000000
ASV_9043	0.000889	0.0003936667	0.0011580480	0.0011140506
ASV_9653	0.000759	0.0006780374	0.0009601185	0.0006379034
ASV_4803	0.000759	0.0014729667	0.0004177109	0.0003866709
ASV_4431	0.001546	0.0001893939	0.0039666817	0.0004829406
ASV_3643	0.00098	0.0012321669	0.0006133935	0.0010956215
ASV_4864	0.000842	0.000000000	0.002525253	0.000000000
ASV_5715	0.000798	0.0009645372	0.0011787025	0.0002509104
ASV_3970	0.000842	0.000000000	0.002525253	0.000000000
ASV_8133	0.000675	0.0006869471	0.0004991204	0.0008396885
ASV_5563	0.000828	0.0012967193	0.0008419599	0.0003452657
ASV_6299	0.000968	0.0011514796	0.0015876034	0.0001636297
ASV_4473	0.000933	0.0013106741	0.0002419527	0.0012460128
ASV_7576	0.000844	0.0008046089	0.0002786347	0.0014484019
ASV_6258	0.000956	0.000000000	0.001723583	0.001145408
ASV_4481	0.00071	0.002129467	0.000000000	0.000000000
ASV_5630	0.000957	0.0005791371	0.0014824977	0.0008107345
ASV_5367	0.000842	0.0010990814	0.0007353925	0.0006919060
ASV_6015	0.000699	0.0003758325	0.0000000000	0.0017220045
ASV_5181	0.000743	0.0000000000	0.0003873447	0.0018404559
ASV_7545	0.000675	0.0012873713	0.0001915092	0.0005463597
ASV_5236	0.000734	0.0002124658	0.0011998051	0.0007907290
ASV_6617	0.000848	0.0024323039	0.0000000000	0.0001122849
ASV_5612	0.000803	0.0003089999	0.0005342950	0.0015663312
ASV_5079	0.001046	0.0016607008	0.0005788539	0.0008993362
ASV_7381	0.000902	0.0013858769	0.0009732244	0.0003481306
ASV_8935	0.000874	0.0004673478	0.0010079694	0.0011477917
ASV_6641	0.000752	0.0007274908	0.0011145387	0.0004152341
ASV_5627	0.000859	0.001225451	0.000000000	0.001350386
ASV_5729	0.00101	0.0006248848	0.0022924123	0.0001122849
ASV_5562	0.000431	0.001293222	0.000000000	0.000000000
ASV_6154	0.001013	0.001966138	0.001072961	0.000000000
ASV_5795	0.000734	0.0003670836	0.0010759345	0.0007583482
ASV_6126	0.000656	0.0006912303	0.0001161019	0.0011610658
ASV_6600	0.00078	0.0013820293	0.0008423989	0.0001170198
ASV_8149	0.000908	0.0014569925	0.0007641158	0.0005019356
ASV_5694	0.000631	0.0014414917	0.0000000000	0.0004523647
ASV_5713	0.001173	0.000000000	0.001153382	0.002364282
ASV_8523	0.000806	0.0007660787	0.0001393977	0.0015119852
ASV_5949	0.000821	0.001403519	0.000000000	0.001060137
ASV_5844	0.000858	0.0009752778	0.0002817383	0.0013164770
ASV_6795	0.000904	0.0012313231	0.0002606692	0.0012202061
ASV_7305	0.000794	0.0016193221	0.0002787954	0.0004841021
ASV_9670	0.00075	0.0003085134	0.0009033704	0.0010369583
ASV_6593	0.001029	0.0009798465	0.0004839053	0.0016228293
ASV_6422	0.000841	0.0010351220	0.0011307483	0.0003580703
ASV_7006	0.00085	0.001006421	0.000000000	0.001544382
ASV_9825	0.000971	0.0004355763	0.0011528581	0.0013231242
ASV_6430	0.000896	0.001085123	0.001601620	0.000000000
ASV_6539	0.000897	0.001496626	0.001194040	0.000000000
ASV_8100	0.000698	0.0016669754	0.0001915092	0.0002340397
ASV_6026	0.001243	0.0006912303	0.0028911924	0.0001475997
ASV_6391	0.001077	0.0016577211	0.0013238524	0.0002480454
ASV_7418	0.000848	0.0000000000	0.0002787954	0.0022650491
ASV_7590	0.000937	0.0001230485	0.0007744707	0.0019148453
ASV_8161	0.001011	0.0006669159	0.0011100198	0.0012573503
ASV_7704	0.000849	0.0000000000	0.0015642896	0.0009817782
ASV_9010	0.001432	0.000000000	0.001053485	0.003241417
ASV_7682	0.000898	0.0000000000	0.0023829727	0.0003115032
ASV_6554	0.001353	0.0001209921	0.0028502209	0.0010869079
ASV_7185	0.000835	0.001960561	0.000545173	0.000000000
ASV_7665	0.000975	0.0009103818	0.0011086680	0.0009048741
ASV_9387	0.000654	0.001453895	0.000507786	0.000000000
ASV_7707	0.000681	0.000000000	0.000000000	0.002043126
ASV_8266	0.000719	0.000000000	0.001088440	0.001067683
ASV_8449	0.000978	0.0004939893	0.0012887952	0.0011522795
ASV_9176	0.000802	0.0005585393	0.0010967832	0.0007513946
ASV_9805	0.000993	0.0004563621	0.0020041684	0.0005191202
ASV_8864	0.000993	0.0026224846	0.0003562776	0.0000000000
ASV_9101	0.000805	0.0001117893	0.0015113252	0.0007912903
ASV_9913	0.000866	0.0009975369	0.0004614623	0.0011390817
ASV_8286	0.000751	0.0001879162	0.0004839053	0.0015813328
ASV_8631	0.000713	0.0011444555	0.0003644777	0.0006293788
ASV_8716	0.000743	0.000000000	0.002227792	0.000000000
ASV_9048	0.000755	0.0010322092	0.0005693626	0.0006632795
ASV_9211	0.001054	0.0000000000	0.0024230569	0.0007400262
ASV_9325	0.000972	0.0022929515	0.0003830185	0.0002408896
ASV_9312	0.000869	0.001131529	0.000000000	0.001476190
ASV_8467	0.000696	0.0000000000	0.0016058280	0.0004817791
ASV_9503	0.000991	0.000000000	0.002973814	0.000000000
ASV_7691	0.000815	0.000000000	0.002444832	0.000000000
ASV_9181	0.000946	0.0014047679	0.0010368666	0.0003956451
ASV_9420	0.000725	0.0014629859	0.0007117032	0.0000000000
ASV_9715	0.000703	0.0009877894	0.0006291677	0.0004908891
ASV_9751	0.00069	0.0012737145	0.0002076171	0.0005885241
ASV_8317	0.000834	0.0015746668	0.0007635399	0.0001636297
ASV_8443	0.000944	0.0014958665	0.0005391432	0.0007956053
ASV_8692	0.00104	0.000000000	0.003119833	0.000000000
ASV_9090	0.000567	0.0014692768	0.0002322039	0.0000000000
ASV_9132	0.000914	0.0002124658	0.0000000000	0.0025287828
ASV_9500	0.000783	0.0004249316	0.0019241528	0.0000000000
ASV_9820	0.000781	0.0008709817	0.0003483058	0.0011224493
ASV_8878	0.000846	0.0008953612	0.0000000000	0.0016420469
ASV_9871	0.001086	0.0000000000	0.0030109370	0.0002480454
ASV_8682	0.000777	0.0000000000	0.0016140668	0.0007181317
ASV_8736	0.000819	0.0000000000	0.0001161019	0.0023414784
ASV_9620	0.000673	0.0000000000	0.0001423406	0.0018776171
ASV_9885	0.000863	0.0000000000	0.0003576538	0.0022310816
ASV_9929	0.000806	0.0001230485	0.0010622372	0.0012324507
ASV_8822	0.000603	0.0012627199	0.0005453505	0.0000000000
ASV_9368	0.000842	0.0019723528	0.0001423406	0.0004116751
ASV_8616	0.000876	0.0008373506	0.0005682163	0.0012214863
ASV_8708	0.000637	0.0000000000	0.0004114197	0.0014985800
ASV_8839	0.000635	0.0001879162	0.0002322039	0.0014846572
ASV_8947	0.000737	0.000000000	0.002210081	0.000000000
ASV_9115	0.000709	0.000707898	0.001419818	0.000000000
ASV_9174	0.000712	0.0003691454	0.0016032512	0.0001636297
ASV_9581	0.000713	0.0000000000	0.0015147865	0.0006230064
ASV_9948	0.000843	0.0000000000	0.0001423406	0.0023880361
ASV_8583	0.000552	0.0008180980	0.0000000000	0.0008380206
ASV_8594	0.00051	0.001530699	0.000000000	0.000000000
ASV_8707	0.000735	0.0000000000	0.0014932753	0.0007106711
ASV_8734	0.000614	0.000000000	0.000000000	0.001842244
ASV_8735	0.000886	0.000000000	0.000000000	0.002659492
ASV_8840	0.000775	0.002325099	0.000000000	0.000000000
ASV_8862	0.000768	0.002303373	0.000000000	0.000000000
ASV_8894	0.00094	0.0002460969	0.0001423406	0.0024304159
ASV_8975	0.000703	0.00000000	0.00000000	0.00210998
ASV_9093	0.000507	0.001521871	0.000000000	0.000000000
ASV_9137	0.000806	0.0015312375	0.0008859533	0.0000000000
ASV_9139	0.000698	0.001064800	0.001029954	0.000000000
ASV_9455	0.000652	0.0008160492	0.0002846813	0.0008541611
ASV_9526	0.000743	0.000000000	0.002230363	0.000000000
ASV_9747	0.001028	0.0021246579	0.0000000000	0.0009594886
ASV_9898	0.000759	0.00000000	0.00227745	0.00000000
ASV_9947	0.000958	0.0007622181	0.0000000000	0.0021114299
ASV_230	0.000922	0.0000000000	0.0002322039	0.0025350845
ASV_1004	0.000791	0.0003124424	0.0009283784	0.0011336438
ASV_2557	0.000594	0.001781909	0.000000000	0.000000000
ASV_3720	0.001166	0.0004313782	0.0023872817	0.0006802322
ASV_5121	0.000926	0.0008827511	0.0000000000	0.0018947458
ASV_4723	0.000684	0.0012350336	0.0008164804	0.0000000000
ASV_5950	0.000649	0.0010049567	0.0000000000	0.0009410178
ASV_4548	0.000956	0.0002245516	0.0021580764	0.0004841021
ASV_7750	0.000669	0.0010954540	0.0007028744	0.0002075447
ASV_6724	0.000878	0.0004249316	0.0010131745	0.0011971016
ASV_6753	0.000975	0.0003356052	0.0010631556	0.0015250833
ASV_5872	0.000601	0.0015548844	0.0000000000	0.0002480454
ASV_6522	0.001132	5.637487e-04	2.733603e-03	9.722028e-05
ASV_5317	0.000838	0.000000000	0.002512643	0.000000000
ASV_5446	0.001125	0.0005791371	0.0023064212	0.0004900964
ASV_5718	0.001005	0.0008218710	0.0015775867	0.0006165356
ASV_9852	0.000671	0.0007045078	0.0008093044	0.0004989558
ASV_5884	0.000788	0.0007146551	0.0002553389	0.0013940689
ASV_6203	0.001105	0.000000000	0.002102990	0.001213034
ASV_5509	0.000938	0.0000000000	0.0020976530	0.0007161405
ASV_6201	0.000867	0.0016230910	0.0005267424	0.0004501287
ASV_9553	0.000829	0.0000000000	0.0003576538	0.0021289166
ASV_9319	0.000802	0.0003109592	0.0010763495	0.0010201750
ASV_6311	0.000713	0.0005848550	0.0005215195	0.0010337931
ASV_5398	0.000639	0.0003969388	0.0000000000	0.0015212578
ASV_8794	0.000669	0.000000000	0.000000000	0.002007591
ASV_9625	0.000967	0.000000000	0.001816185	0.001086100
ASV_7265	0.000947	0.0003629764	0.0014974959	0.0009817782
ASV_7725	0.000839	0.000369129	0.001064013	0.001085289
ASV_6722	0.001009	0.0008029172	0.0016355189	0.0005874178
ASV_6627	0.000696	0.0004829802	0.0006843183	0.0009215880
ASV_6487	0.000761	0.0002460969	0.0018114322	0.0002245697
ASV_6938	0.000874	0.000000000	0.001377094	0.001246013
ASV_9838	0.000708	0.0005816912	0.0006446553	0.0008971693
ASV_7718	0.000563	0.0001473622	0.0000000000	0.0015416789
ASV_8559	0.00134	0.000000000	0.002555377	0.001464295
ASV_6612	0.000982	0.000123043	0.001552042	0.001271364
ASV_6891	0.000675	0.0010762021	0.0001915092	0.0007558649
ASV_8779	0.000771	0.0006831143	0.0008269281	0.0008040948
ASV_8139	0.000906	0.0023620001	0.0001393977	0.0002176651
ASV_6597	0.000866	0.0006712103	0.0017194240	0.0002076171
ASV_7123	0.000601	0.001803182	0.000000000	0.000000000
ASV_9301	0.001062	0.001871329	0.001314914	0.000000000
ASV_7706	0.000937	0.0009573701	0.0000000000	0.0018550150
ASV_7742	0.000742	0.0005613789	0.0000000000	0.0016658908
ASV_9353	0.000691	0.0016790156	0.0001161019	0.0002772510
ASV_7366	0.00103	0.000123043	0.001699048	0.001266757
ASV_8590	0.000803	0.0012716996	0.0006636790	0.0004748591
ASV_8948	0.000889	0.0001209921	0.0022502172	0.0002951995
ASV_9060	0.000931	0.0019121921	0.0005745277	0.0003067254
ASV_9290	0.000606	0.0012964858	0.0001578283	0.0003631952
ASV_9545	0.000638	0.0001473622	0.0000000000	0.0017679267
ASV_7869	0.000829	0.000000000	0.001844513	0.000643580
ASV_9094	6e-04	0.0010504148	0.0002432062	0.0005059437
ASV_7686	0.000697	0.000000000	0.002090965	0.000000000
ASV_8409	0.000743	0.0004249316	0.0018051130	0.0000000000
ASV_8781	0.000805	0.000000000	0.002137421	0.000277251
ASV_7567	0.001033	0.001108254	0.001989991	0.000000000
ASV_9339	0.000588	0.0007105710	0.0004007832	0.0006530499
ASV_7922	0.000871	0.0022301236	0.0003830185	0.0000000000
ASV_8446	0.000702	0.0014754513	0.0006313131	0.0000000000
ASV_9851	0.001055	0.0001879162	0.0000000000	0.0029779717
ASV_7962	0.000634	0.0010154691	0.0004194651	0.0004675016
ASV_9529	0.001251	0.000000000	0.003752244	0.000000000
ASV_9042	0.000901	0.0014391635	0.0009678106	0.0002951995
ASV_9348	0.000572	0.0009668100	0.0001038085	0.0006454088
ASV_9925	0.000613	0.0009089754	0.0000000000	0.0009296462
ASV_8292	0.000593	0.000000000	0.000000000	0.001778709
ASV_8439	0.000729	0.0015201802	0.0000000000	0.0006665307
ASV_8844	0.00068	0.0014833158	0.0005569479	0.0000000000
ASV_8861	0.000824	0.0011236793	0.0005477869	0.0008008786
ASV_9728	0.000807	0.0010016061	0.0007820076	0.0006360973
ASV_9756	0.000744	0.0021161032	0.0001161019	0.0000000000
ASV_8124	0.000842	0.0023862101	0.0000000000	0.0001386255
ASV_8130	0.000719	0.0009743788	0.0007660370	0.0004158765
ASV_9196	0.000529	0.0002245516	0.0013618043	0.0000000000
ASV_8169	0.00053	0.001588998	0.000000000	0.000000000
ASV_8179	0.000963	0.0007022893	0.0002606692	0.0019272355
ASV_8621	0.000824	0.0016997263	0.0000000000	0.0007734399
ASV_9134	0.000815	0.0004249316	0.0013066908	0.0007135608
ASV_9855	0.000681	0.0000000000	0.0017143480	0.0003272594
ASV_9151	0.000605	0.0010909855	0.0000000000	0.0007226687
ASV_9429	0.000622	0.0009503769	0.0001038085	0.0008122094
ASV_9504	0.000798	0.0000000000	0.0007581661	0.0016362970
ASV_9730	0.000823	0.0018974149	0.0001578283	0.0004152341
ASV_8206	0.000628	0.0004249316	0.0001423406	0.0013172892
ASV_8608	0.00069	0.0014183462	0.0000000000	0.0006504163
ASV_8653	0.000728	0.0001230485	0.0008517922	0.0012087701
ASV_8659	0.00069	0.0014198512	0.0004425096	0.0002075447
ASV_8704	0.000697	0.000000000	0.002090965	0.000000000
ASV_8824	0.000664	0.0008738615	0.0003499577	0.0007668195
ASV_8981	0.000596	0.000000000	0.000000000	0.001789494
ASV_9089	0.000666	0.001996563	0.000000000	0.000000000
ASV_9379	0.000562	0.0011091525	0.0005755392	0.0000000000
ASV_9390	0.000765	0.0015961200	0.0006987703	0.0000000000
ASV_9393	0.00073	0.002191219	0.000000000	0.000000000
ASV_9721	0.000611	0.001834209	0.000000000	0.000000000
ASV_9761	0.000822	0.0023226578	0.0001423406	0.0000000000
ASV_9786	0.000769	0.0012915004	0.0007820076	0.0002340397
ASV_324	0.00071	0.0008398738	0.0007271115	0.0005628338
ASV_2596	0.000819	0.0001893939	0.0022684813	0.0000000000
ASV_2552	0.000921	0.001505254	0.000000000	0.001257567
ASV_2265	0.000568	0.0009803766	0.0001393977	0.0005833217
ASV_3896	0.000913	0.0006339493	0.0018560635	0.0002480454
ASV_3768	0.000947	0.0000000000	0.0018897278	0.0009506234
ASV_4138	0.000726	0.000000000	0.000000000	0.002178606
ASV_3927	8e-04	0.0013567811	0.0001423406	0.0009002574
ASV_3807	0.000517	0.0006656652	0.0000000000	0.0008855984
ASV_4900	0.00078	0.0022242660	0.0001161019	0.0000000000
ASV_4904	0.000681	0.000000000	0.000000000	0.002044068
ASV_9287	0.000867	0.0004491031	0.0015566969	0.0005940640
ASV_8316	0.000863	0.0000000000	0.0009759768	0.0016124621
ASV_6305	0.000801	0.0011170937	0.0009669045	0.0003199019
ASV_5006	0.000725	0.0015530024	0.0000000000	0.0006230064
ASV_7012	0.000671	0.0007873334	0.0011054543	0.0001204448
ASV_7692	0.001252	0.000123043	0.002074984	0.001557516
ASV_6729	0.00075	0.0014244355	0.0007125552	0.0001122849
ASV_6379	0.001113	0.0008079846	0.0021682431	0.0003624958
ASV_5071	0.000681	0.0000000000	0.0016119728	0.0004321868
ASV_5378	0.00075	0.0004445663	0.0015572881	0.0002480454
ASV_6381	0.000671	0.0010646157	0.0001392370	0.0008098409
ASV_6125	0.000511	1.226729e-03	2.076171e-04	9.722028e-05
ASV_9341	0.000781	0.0000000000	0.0013748394	0.0009673572
ASV_9177	0.000769	0.0004340131	0.0006952239	0.0011777157
ASV_9691	0.000857	0.0002440351	0.0012374617	0.0010883104
ASV_6599	0.000721	0.0005302913	0.0008958138	0.0007369804
ASV_5845	0.000731	0.0016937252	0.0003873447	0.0001122849
ASV_7260	0.000804	0.0016513289	0.0001393977	0.0006226340
ASV_8318	0.000712	0.0000000000	0.0015455475	0.0005903989
ASV_7299	0.001063	0.000000000	0.001564015	0.001626132
ASV_5861	0.000956	0.0008027028	0.0020660694	0.0000000000
ASV_6469	0.001165	0.000000000	0.000000000	0.003495151
ASV_7521	0.000737	0.000000000	0.002209596	0.000000000
ASV_9808	0.000506	0.0012070714	0.0000000000	0.0003115032
ASV_6527	0.000886	0.0004588974	0.0014832927	0.0007164400
ASV_7298	0.001241	0.0001893939	0.0019043709	0.0016298778
ASV_8278	0.000692	0.0007128146	0.0009225365	0.0004402743
ASV_8423	0.000573	0.0001231394	0.0012897705	0.0003048373
ASV_9284	0.001029	0.0001984694	0.0022903053	0.0005977284
ASV_6501	0.00075	0.0006149760	0.0012360855	0.0003976694
ASV_7140	0.000652	0.001956197	0.000000000	0.000000000
ASV_7708	0.000692	0.0001893939	0.0007660370	0.0011214134
ASV_9017	0.000721	0.0019568648	0.0000000000	0.0002076171
ASV_8062	0.00074	0.0000000000	0.0015648380	0.0006545188
ASV_8360	0.000785	0.0004249316	0.0016240048	0.0003048373
ASV_6614	0.000847	0.0007992222	0.0015341399	0.0002075447
ASV_6867	0.000747	0.0014619674	0.0001038085	0.0006739990
ASV_6994	0.000778	0.0004370174	0.0009475115	0.0009501644
ASV_7462	0.000886	0.0008311338	0.0013465741	0.0004795157
ASV_7745	0.000662	0.000950922	0.000000000	0.001034105
ASV_7778	0.000773	0.002317725	0.000000000	0.000000000
ASV_7823	0.000773	0.0006114024	0.0004394059	0.0012674004
ASV_9381	0.000852	0.0009409468	0.0008067316	0.0008075940
ASV_9580	0.00056	0.0009405502	0.0005313361	0.0002095051
ASV_8035	0.000753	0.0001122758	0.0021477759	0.0000000000
ASV_8543	0.000803	0.0003215179	0.0019670715	0.0001204448
ASV_8919	0.000836	0.000000000	0.002265451	0.000242051
ASV_7548	0.000762	0.000000000	0.000000000	0.002284795
