OTUID	All	CW	OW	PW
ASV_8888	0.000205	0.0000000000	0.0004985932	0.0001163565
ASV_9406	0.000193	0.0001200665	0.0000000000	0.0004601806
ASV_7475	0.000338	0.0001165159	0.0008967169	0.0000000000
ASV_8486	2e-04	0.0000000000	0.0000000000	0.0006008371
ASV_9544	2e-04	0.0001204674	0.0000000000	0.0004792990
ASV_7495	0.000174	0.0000000000	0.0001100371	0.0004116311
ASV_7695	0.000158	0.0001165159	0.0003570816	0.0000000000
ASV_7821	0.000167	0.0000000000	0.0001202918	0.0003814543
ASV_9937	0.000185	0.0001386370	0.0002235366	0.0001924735
ASV_7499	0.000298	0.0000000000	0.0007013468	0.0001924735
ASV_8020	0.000178	0.0000000000	0.0001562510	0.0003787181
ASV_8143	0.000164	0.0001204674	0.0002380544	0.0001342830
ASV_8212	0.000347	0.000000000	0.001042155	0.000000000
ASV_9171	0.000148	2.369833e-04	1.117683e-04	9.612686e-05
ASV_9397	0.000166	0.0001164556	0.0002405836	0.0001412956
ASV_7980	0.000192	0.0000000000	0.0005763883	0.0000000000
ASV_8013	0.00024	0.0000000000	0.0000000000	0.0007187162
ASV_9502	0.00016	0.0000000000	0.0004811671	0.0000000000
ASV_8498	0.000192	0.0000000000	0.0000000000	0.0005754259
ASV_8968	0.000203	0.0000000000	0.0000000000	0.0006083757
ASV_9304	0.000173	0.0003977415	0.0001202918	0.0000000000
ASV_8830	0.000208	0.0000000000	0.0006250039	0.0000000000
ASV_9107	0.000157	0.0003614022	0.0001100371	0.0000000000
ASV_9377	0.000196	0.0003873039	0.0000000000	0.0002000464
ASV_9860	0.000159	0.0000000000	0.0004761089	0.0000000000
ASV_8865	0.00015	0.000000e+00	3.527092e-04	9.612686e-05
ASV_9738	0.000155	0.0000000000	0.0004659789	0.0000000000
ASV_8878	0.000163	0.0002772741	0.0000000000	0.0002124833
ASV_9871	0.000156	0.00000000	0.00046885	0.00000000
ASV_8124	0.00025	0.000750973	0.000000000	0.000000000
ASV_8130	0.000163	0.0001200665	0.0000000000	0.0003692039
ASV_9196	0.000261	0.0000000000	0.0007826034	0.0000000000
ASV_8738	0.000217	0.00000000	0.00064978	0.00000000
ASV_8897	0.000198	0.000000000	0.000000000	0.000593744
ASV_9436	0.000157	0.0000000000	0.0004709125	0.0000000000
ASV_9690	0.000343	0.0005090146	0.0005210776	0.0000000000
ASV_9723	0.000156	0.0000000000	0.0001190272	0.0003490694
ASV_8517	0.000175	0.0001165159	0.0000000000	0.0004073600
ASV_8527	0.000507	0.001520196	0.000000000	0.000000000
ASV_8575	0.000186	0.0001100299	0.0001202918	0.0003267565
ASV_8828	0.000157	0.0000000000	0.0000000000	0.0004720666
ASV_9117	0.000204	0.0000000000	0.0000000000	0.0006108772
ASV_9328	0.000157	0.0002409348	0.0002290644	0.0000000000
ASV_9497	0.00016	0.0000000000	0.0004811671	0.0000000000
ASV_9683	0.000318	0.0009554472	0.0000000000	0.0000000000
ASV_9150	0.000156	0.0000000000	0.0003301114	0.0001385540
ASV_9417	0.000249	0.0000000000	0.0006089191	0.0001387940
ASV_9735	0.000165	0.0000000000	0.0003570816	0.0001387940
ASV_9814	0.000173	0.0000000000	0.0002380544	0.0002795951
ASV_9788	0.000159	0.0000000000	0.0004761089	0.0000000000
ASV_78	0.000149	0.0000000000	0.0004483711	0.0000000000
ASV_434	0.000178	0.0002554200	0.0000000000	0.0002773481
ASV_762	0.000274	0.0006650174	0.0001562510	0.0000000000
ASV_1505	0.000118	0.0001165159	0.0002380544	0.0000000000
ASV_1656	0.000117	0.0002330318	0.0001190272	0.0000000000
ASV_2544	0.00015	0.0000000000	0.0000000000	0.0004489337
ASV_2773	0.000215	0.0004900788	0.0001562510	0.0000000000
ASV_3383	0.000124	0.0002330318	0.0000000000	0.0001385540
ASV_2888	0.000158	0.0000000000	0.0000000000	0.0004750648
ASV_2974	0.000126	0.0000000000	0.0002405836	0.0001385540
ASV_3493	0.000245	0.0007340563	0.0000000000	0.0000000000
ASV_3581	0.000145	0.0001386370	0.0001562510	0.0001412956
ASV_3334	0.000115	0.0000000000	0.0003438284	0.0000000000
ASV_3798	0.000172	0.0000000000	0.0001168410	0.0004000928
ASV_3186	0.000198	0.0005950919	0.0000000000	0.0000000000
ASV_3984	0.000101	0.0000000000	0.0001117683	0.0001922537
ASV_3593	0.00012	0.0000000000	0.0003608753	0.0000000000
ASV_3919	0.000174	0.0002232163	0.0001538083	0.0001455299
ASV_3625	0.000125	0.0000000000	0.0003763253	0.0000000000
ASV_3974	0.000206	0.000000e+00	5.210776e-04	9.612686e-05
ASV_3976	0.000126	0.0000000000	0.0002405836	0.0001385540
ASV_4176	0.000225	0.0003800490	0.0000000000	0.0002961733
ASV_3947	0.000192	0.0000000000	0.0000000000	0.0005774205
ASV_4363	0.000168	0.0000000000	0.0003125020	0.0001908951
ASV_4239	0.000143	0.0001165159	0.0003125020	0.0000000000
ASV_4321	0.000127	0.0000000000	0.0000000000	0.0003817943
ASV_4623	0.000165	0.0002330318	0.0002605388	0.0000000000
ASV_4110	0.000279	0.0006354690	0.0000000000	0.0002000464
ASV_4119	0.000176	0.0001204674	0.0002605388	0.0001455299
ASV_4314	0.000133	0.0001100299	0.0000000000	0.0002886004
ASV_4728	0.000188	0.0002545073	0.0001190272	0.0001908951
ASV_5339	0.000146	0.0000000000	0.0000000000	0.0004365897
ASV_4764	0.000151	0.0002232163	0.0002303289	0.0000000000
ASV_6675	0.000135	0.000000e+00	3.100593e-04	9.612686e-05
ASV_4440	0.000132	0.0000000000	0.0001190272	0.0002771081
ASV_5743	0.000154	0.000000000	0.000462601	0.000000000
ASV_4593	0.000113	0.0000000000	0.0000000000	0.0003377836
ASV_4724	0.00014	0.0000000000	0.0000000000	0.0004193927
ASV_4850	0.00011	2.330318e-04	0.000000e+00	9.612686e-05
ASV_6059	0.000124	0.0002330318	0.0000000000	0.0001385540
ASV_5272	0.00012	0.0002200598	0.0000000000	0.0001397976
ASV_4829	0.000146	0.0000000000	0.0000000000	0.0004365897
ASV_5920	0.000126	0.0000000000	0.0002336820	0.0001455299
ASV_5531	0.000119	0.0000000000	0.0003570816	0.0000000000
ASV_7051	0.000167	0.0001100299	0.0000000000	0.0003909415
ASV_4927	0.000191	0.0003800490	0.0000000000	0.0001922537
ASV_6609	0.000206	0.0005005164	0.0000000000	0.0001163565
ASV_5397	0.000153	0.000000000	0.000000000	0.000458085
ASV_9136	0.00015	0.0004512676	0.0000000000	0.0000000000
ASV_5737	0.000126	0.0000000000	0.0000000000	0.0003782428
ASV_5739	2e-04	0.0000000000	0.0000000000	0.0006001392
ASV_5970	0.000139	0.0000000000	0.0000000000	0.0004163821
ASV_7646	0.000123	0.0000000000	0.0001117683	0.0002561540
ASV_6344	0.000146	0.0000000000	0.0000000000	0.0004365897
ASV_7734	0.000197	0.0003325087	0.0000000000	0.0002580386
ASV_5199	0.000179	0.0002772741	0.0002605388	0.0000000000
ASV_6308	0.000127	0.0002401329	0.0000000000	0.0001397976
ASV_5750	0.000127	0.0003795719	0.0000000000	0.0000000000
ASV_6731	0.000117	0.0003495477	0.0000000000	0.0000000000
ASV_7252	0.000165	0.0002330318	0.0002605388	0.0000000000
ASV_7640	0.000239	0.0003800490	0.0000000000	0.0003380034
ASV_6073	0.000156	0.0000000000	0.0000000000	0.0004684832
ASV_5791	0.000136	0.0001386370	0.0002680193	0.0000000000
ASV_6070	0.000124	0.0000000000	0.0000000000	0.0003717055
ASV_6000	0.000159	0.0000000000	0.0000000000	0.0004771545
ASV_7536	0.000198	0.0000000000	0.0002605388	0.0003343294
ASV_5727	0.00012	0.0002200598	0.0000000000	0.0001397976
ASV_5806	0.00015	0.0001165159	0.0000000000	0.0003322711
ASV_5834	0.000139	0.0000000000	0.0000000000	0.0004159021
ASV_6053	0.000112	0.0001164556	0.0002200743	0.0000000000
ASV_6152	0.000167	0.0000000000	0.0005011224	0.0000000000
ASV_6217	0.000138	0.0002200598	0.0000000000	0.0001924735
ASV_5969	0.000285	0.0003325087	0.0005210776	0.0000000000
ASV_6486	0.00013	0.0002330318	0.0001562510	0.0000000000
ASV_7404	0.000224	0.0004727431	0.0000000000	0.0002000464
ASV_9582	0.000213	0.0003800490	0.0000000000	0.0002580386
ASV_6216	0.00012	0.0002409348	0.0001202918	0.0000000000
ASV_6296	0.000254	0.0003325087	0.0004297057	0.0000000000
ASV_6250	0.000179	0.0000000000	0.0002605388	0.0002771081
ASV_7335	0.00013	0.0000000000	0.0001202918	0.0002685660
ASV_5898	0.000141	0.0000000000	0.0000000000	0.0004238869
ASV_7668	0.000116	0.0001165159	0.0002320601	0.0000000000
ASV_8201	0.000135	0.0001386370	0.0000000000	0.0002650513
ASV_6669	0.000173	0.0001200665	0.0000000000	0.0004000928
ASV_7512	0.000116	0.0000000000	0.0000000000	0.0003490694
ASV_6820	0.00011	0.0002200598	0.0001100371	0.0000000000
ASV_7799	0.000128	0.0001200665	0.0002649433	0.0000000000
ASV_6466	0.00011	0.0000000000	0.0003301114	0.0000000000
ASV_6591	0.000118	0.0003534992	0.0000000000	0.0000000000
ASV_6785	0.000153	0.0000000000	0.0000000000	0.0004575248
ASV_7711	0.00011	0.0000000000	0.0003301114	0.0000000000
ASV_9815	0.00014	0.0000000000	0.0001100371	0.0003088300
ASV_9424	0.000116	0.0000000000	0.0003494842	0.0000000000
ASV_6194	0.000117	0.0003495477	0.0000000000	0.0000000000
ASV_6289	0.000248	0.0007445862	0.0000000000	0.0000000000
ASV_7386	0.000261	0.0000000000	0.0007816164	0.0000000000
ASV_7423	0.000117	0.0003495477	0.0000000000	0.0000000000
ASV_9535	0.000121	0.0000000000	0.0002380544	0.0001237556
ASV_6603	3e-04	0.0007600979	0.0000000000	0.0001397976
ASV_7019	0.000131	0.0001164556	0.0000000000	0.0002771081
ASV_7183	0.000153	0.000000000	0.000459525	0.000000000
ASV_7358	0.000129	0.0000000000	0.0001190272	0.0002685660
ASV_7654	0.000152	0.0003347517	0.0001202918	0.0000000000
ASV_7478	0.000255	0.00076626	0.00000000	0.00000000
ASV_8850	0.000139	0.0000000000	0.0000000000	0.0004163821
ASV_9890	0.000126	0.0001386370	0.0002405836	0.0000000000
ASV_7511	0.000116	0.0000000000	0.0003494842	0.0000000000
ASV_7652	0.000195	0.0002554200	0.0000000000	0.0003306926
ASV_7786	0.000191	0.0000000000	0.0000000000	0.0005726852
ASV_7967	0.00012	0.0000000000	0.0003608753	0.0000000000
ASV_9442	0.000191	0.0000000000	0.0000000000	0.0005726852
ASV_9946	0.00015	0.0004511471	0.0000000000	0.0000000000
ASV_6804	0.000144	0.0000000000	0.0004327937	0.0000000000
ASV_7374	0.00031	0.0000000000	0.0009308647	0.0000000000
ASV_7827	0.000133	0.0002772741	0.0001202918	0.0000000000
ASV_8455	0.00012	0.0002200598	0.0000000000	0.0001387940
ASV_8814	0.000101	0.0001100299	0.0000000000	0.0001922537
ASV_9602	0.000188	0.0003325087	0.0000000000	0.0002327129
ASV_6789	0.000139	0.0000000000	0.0000000000	0.0004163821
ASV_7173	0.000137	0.0001204674	0.0000000000	0.0002910598
ASV_7319	0.00012	0.0000000000	0.0003608753	0.0000000000
ASV_7324	0.000123	0.0000000000	0.0001202918	0.0002475113
ASV_8261	0.000167	0.0001204674	0.0003795660	0.0000000000
ASV_8786	0.000123	0.0003687334	0.0000000000	0.0000000000
ASV_8841	0.000198	0.0003325087	0.0000000000	0.0002625497
ASV_9551	0.00014	0.0001164556	0.0001691670	0.0001342830
ASV_7058	0.000113	0.0000000000	0.0003403661	0.0000000000
ASV_7615	0.000198	0.0004364716	0.0001562510	0.0000000000
ASV_7042	0.000149	0.0000000000	0.0000000000	0.0004475577
ASV_7120	0.000252	0.0004965648	0.0002605388	0.0000000000
ASV_7809	0.000161	0.0002182358	0.0001190272	0.0001455299
ASV_8632	0.00012	0.0000000000	0.0003608753	0.0000000000
ASV_7981	0.00013	0.0000000000	0.0003912294	0.0000000000
ASV_8635	0.00011	0.0000000000	0.0000000000	0.0003288398
ASV_8700	0.00021	0.0004727431	0.0001562510	0.0000000000
ASV_9179	0.000124	0.0001386370	0.0000000000	0.0002327129
ASV_7985	0.00016	0.0000000000	0.0000000000	0.0004798593
ASV_8191	0.000231	0.000380049	0.000312502	0.000000000
ASV_8196	0.000111	0.000000e+00	2.380544e-04	9.612686e-05
ASV_8217	0.000175	0.0000000000	0.0005254821	0.0000000000
ASV_8611	0.000146	0.0001386370	0.0001531750	0.0001455299
ASV_8654	0.000116	0.0000000000	0.0001190272	0.0002304098
ASV_8732	0.000139	0.0000000000	0.0000000000	0.0004163821
ASV_7634	0.000135	0.0000000000	0.0000000000	0.0004038453
ASV_7661	0.000133	0.0000000000	0.0000000000	0.0004004404
ASV_7926	0.00019	0.0003325087	0.0002380544	0.0000000000
ASV_8269	0.000109	0.0000000000	0.0000000000	0.0003265367
ASV_8445	0.000128	0.0000000000	0.0002380544	0.0001455299
ASV_8554	0.00012	0.0003614022	0.0000000000	0.0000000000
ASV_8855	0.000239	0.0003325087	0.0002605388	0.0001237556
ASV_8942	0.000297	0.000890889	0.000000000	0.000000000
ASV_9112	0.000156	0.0000000000	0.0004687529	0.0000000000
ASV_9257	0.000131	0.0000000000	0.0000000000	0.0003934646
ASV_9826	0.000126	0.0000000000	0.0001100371	0.0002685660
ASV_8432	0.00018	0.0000000000	0.0005397429	0.0000000000
ASV_8642	0.000134	0.0000000000	0.0000000000	0.0004028489
ASV_9902	0.000351	0.0006650174	0.0003888448	0.0000000000
ASV_7994	0.000156	0.0000000000	0.0004687529	0.0000000000
ASV_8456	0.000144	0.0000000000	0.0004315292	0.0000000000
ASV_9437	0.000119	0.0000000000	0.0003570816	0.0000000000
ASV_9743	0.000139	0.0000000000	0.0000000000	0.0004161421
ASV_8181	0.000133	0.0000000000	0.0001168410	0.0002825912
ASV_8214	0.000156	0.0000000000	0.0004687529	0.0000000000
ASV_8757	0.000305	0.0007600979	0.0001562510	0.0000000000
ASV_9291	0.000184	0.0003325087	0.0002200743	0.0000000000
ASV_9766	0.000131	0.0000000000	0.0000000000	0.0003923216
ASV_9772	0.000224	0.0002182358	0.0002605388	0.0001924735
ASV_9850	0.00012	0.0000000000	0.0003596108	0.0000000000
ASV_7917	0.000216	0.000380049	0.000000000	0.000268566
ASV_8795	0.000134	0.0001204674	0.0000000000	0.0002825912
ASV_9147	0.000141	0.0000000000	0.0004225391	0.0000000000
ASV_8682	0.000153	0.000000000	0.000459525	0.000000000
ASV_8736	0.00024	0.0000000000	0.0005210776	0.0002000464
ASV_9620	0.000133	0.0003977415	0.0000000000	0.0000000000
ASV_9885	0.000141	0.000000000	0.000000000	0.000422638
ASV_9929	0.000158	0.0000000000	0.0002734668	0.0002000464
ASV_8169	0.000166	0.0000000000	0.0004985932	0.0000000000
ASV_8179	0.00016	0.000000000	0.000000000	0.000479299
ASV_8621	0.000135	0.0000000000	0.0001202918	0.0002840840
ASV_9134	0.000156	0.0000000000	0.0004687529	0.0000000000
ASV_9855	0.000118	0.0001165159	0.0002380544	0.0000000000
ASV_8384	0.000126	0.0001386370	0.0002405836	0.0000000000
ASV_8519	0.000119	0.0002330318	0.0000000000	0.0001237556
ASV_9163	0.000119	0.0000000000	0.0003570816	0.0000000000
ASV_9273	0.000131	0.0001165159	0.0002752782	0.0000000000
ASV_9481	0.000181	0.0002182358	0.0003254179	0.0000000000
ASV_9927	0.000222	0.0000000000	0.0003888448	0.0002775881
ASV_8725	0.000163	0.0002554200	0.0000000000	0.0002327129
ASV_9373	0.00014	0.0000000000	0.0000000000	0.0004193927
ASV_9432	0.000118	0.0002200598	0.0000000000	0.0001342830
ASV_9841	0.000155	0.000000000	0.000465677	0.000000000
ASV_9926	0.000139	0.0000000000	0.0000000000	0.0004163821
ASV_9100	0.000159	0.0000000000	0.0001531750	0.0003251781
ASV_8667	0.000156	0.0000000000	0.0004687529	0.0000000000
ASV_9205	0.000126	0.0000000000	0.0002380544	0.0001412956
ASV_9238	0.000118	0.0000000000	0.0000000000	0.0003541655
ASV_9782	0.000139	0.0000000000	0.0000000000	0.0004169057
ASV_9271	0.00011	2.330318e-04	0.000000e+00	9.612686e-05
ASV_9619	0.000133	0.0003977415	0.0000000000	0.0000000000
ASV_9718	0.000219	0.0000000000	0.0006568641	0.0000000000
ASV_1133	8e-05	0.0002409348	0.0000000000	0.0000000000
ASV_1782	0.000174	0.0000000000	0.0005210776	0.0000000000
ASV_2247	0.000122	0.0003654499	0.0000000000	0.0000000000
ASV_1776	0.000133	0.0000000000	0.0002605388	0.0001397976
ASV_1722	9.3e-05	0.0000000000	0.0002792041	0.0000000000
ASV_1805	9.3e-05	0.0000000000	0.0000000000	0.0002783516
ASV_1937	9.2e-05	0.0000000000	0.0000000000	0.0002771081
ASV_2096	0.000104	0.0001204674	0.0000000000	0.0001924735
ASV_2260	9.6e-05	0.0000000000	0.0001538083	0.0001342830
ASV_2288	8.6e-05	0.0001165159	0.0000000000	0.0001412956
ASV_2664	0.000174	0.0000000000	0.0005210776	0.0000000000
ASV_2299	0.000108	0.000000000	0.000000000	0.000323802
ASV_2813	9.3e-05	0.0001386370	0.0000000000	0.0001397976
ASV_2638	0.000198	0.0003325087	0.0002605388	0.0000000000
ASV_3129	7.9e-05	0.0000000000	0.0002380544	0.0000000000
ASV_3068	0.000104	0.0000000000	0.0001202918	0.0001908951
ASV_4074	8e-05	0.0000000000	0.0002405836	0.0000000000
ASV_5608	0.000149	0.0002554200	0.0000000000	0.0001924735
ASV_3468	9.7e-05	0.000000000	0.000153175	0.000138554
ASV_4316	0.000127	0.0001204674	0.0002605388	0.0000000000
ASV_3335	7.9e-05	0.0000000000	0.0002380544	0.0000000000
ASV_3495	7.7e-05	0.0000000000	0.0002307955	0.0000000000
ASV_3766	0.000105	0.0000000000	0.0000000000	0.0003146507
ASV_3758	6.4e-05	0.0000000000	0.0000000000	0.0001922537
ASV_3494	0.000119	0.000000e+00	2.605388e-04	9.612686e-05
ASV_4128	9.3e-05	0.0000000000	0.0000000000	0.0002775881
ASV_3825	7.8e-05	0.0000000000	0.0002329894	0.0000000000
ASV_4120	9.1e-05	0.000138637	0.000000000	0.000134283
ASV_4639	8.6e-05	0.0000000000	0.0001168410	0.0001397976
ASV_4577	9.3e-05	0.0000000000	0.0000000000	0.0002795951
ASV_4256	9.5e-05	0.0001165159	0.0001691670	0.0000000000
ASV_4100	7.3e-05	0.0002200598	0.0000000000	0.0000000000
ASV_4585	9.2e-05	0.0000000000	0.0000000000	0.0002771081
ASV_4674	0.000103	0.000000000	0.000309426	0.000000000
ASV_4466	9.1e-05	0.000000000	0.000273092	0.000000000
ASV_4357	0.000163	0.0003325087	0.0001562510	0.0000000000
ASV_6952	0.00017	0.0005090146	0.0000000000	0.0000000000
ASV_4404	7.9e-05	0.0000000000	0.0001202918	0.0001163565
ASV_4725	7.9e-05	0.0000000000	0.0001202918	0.0001163565
ASV_4471	0.000173	0.000380049	0.000000000	0.000138794
ASV_4252	9.4e-05	0.0000000000	0.0000000000	0.0002810932
ASV_4925	0.000143	0.0000000000	0.0004297057	0.0000000000
ASV_4990	0.000154	0.0000000000	0.0002605388	0.0002000464
ASV_5285	0.000133	0.0000000000	0.0000000000	0.0004000928
ASV_5977	0.000133	0.0000000000	0.0002605388	0.0001385540
ASV_7996	0.000176	0.0001386370	0.0003888448	0.0000000000
ASV_5217	9.7e-05	0.0000000000	0.0000000000	0.0002910598
ASV_9203	7.8e-05	0.0000000000	0.0001190272	0.0001163565
ASV_5976	0.000127	0.0000000000	0.0003808306	0.0000000000
ASV_4934	0.000127	0.0000000000	0.0003808306	0.0000000000
ASV_5225	9.7e-05	0.000000000	0.000153175	0.000138794
ASV_4823	0.000104	0.000000000	0.000312502	0.000000000
ASV_6350	0.000119	0.0000000000	0.0001562510	0.0002000464
ASV_5534	9.2e-05	0.0000000000	0.0000000000	0.0002771081
ASV_5099	8e-05	0.0001164556	0.0000000000	0.0001237556
ASV_6898	7.8e-05	0.0002329113	0.0000000000	0.0000000000
ASV_6020	0.000125	0.0003758874	0.0000000000	0.0000000000
ASV_5742	7.3e-05	0.0001100299	0.0001100371	0.0000000000
ASV_5748	0.000196	0.000587016	0.000000000	0.000000000
ASV_5836	7.5e-05	0.0001100299	0.0000000000	0.0001163565
ASV_5895	0.000182	0.0000000000	0.0005450958	0.0000000000
ASV_6691	0.000104	0.000000000	0.000312502	0.000000000
ASV_5417	9.3e-05	0.0000000000	0.0000000000	0.0002795951
ASV_6682	7.7e-05	0.0000000000	0.0000000000	0.0002304098
ASV_7794	7.9e-05	0.0000000000	0.0002380544	0.0000000000
ASV_5911	0.000149	0.0002554200	0.0000000000	0.0001908951
ASV_6164	0.000108	0.0000000000	0.0003254179	0.0000000000
ASV_5822	0.000103	0.0000000000	0.0001691670	0.0001412956
ASV_8224	9e-05	0.000000000	0.000000000	0.000268566
ASV_6543	0.000163	0.0003325087	0.0001562510	0.0000000000
ASV_6775	0.000126	0.0002232163	0.0001562510	0.0000000000
ASV_6071	8.7e-05	0.0001165159	0.0000000000	0.0001455299
ASV_6529	7.4e-05	0.0000000000	0.0002218055	0.0000000000
ASV_7810	6.4e-05	0.0000000000	0.0000000000	0.0001922537
ASV_5964	7.9e-05	0.0000000000	0.0002380544	0.0000000000
ASV_6231	8e-05	0.0002409348	0.0000000000	0.0000000000
ASV_6236	0.000102	0.00000000	0.00030635	0.00000000
ASV_6920	9.2e-05	0.0000000000	0.0000000000	0.0002771081
ASV_6018	0.000151	0.0004525752	0.0000000000	0.0000000000
ASV_6271	8.6e-05	0.0000000000	0.0001190272	0.0001387940
ASV_6662	7.7e-05	0.0001100299	0.0001202918	0.0000000000
ASV_6811	9.9e-05	0.0000000000	0.0001562510	0.0001397976
ASV_7028	0.000149	0.0004464326	0.0000000000	0.0000000000
ASV_7471	9e-05	0.000000000	0.000000000	0.000268566
ASV_6159	7.8e-05	0.0002330318	0.0000000000	0.0000000000
ASV_6232	0.000104	0.000000000	0.000312502	0.000000000
ASV_6339	0.000126	0.0000000000	0.0002605388	0.0001163565
ASV_6336	8.5e-05	0.0001204674	0.0000000000	0.0001342830
ASV_6667	7.2e-05	0.000000e+00	1.202918e-04	9.612686e-05
ASV_6428	0.00012	0.0000000000	0.0001691670	0.0001908951
ASV_7542	7.9e-05	0.0000000000	0.0000000000	0.0002359244
ASV_8159	0.000121	0.0002182358	0.0000000000	0.0001455299
ASV_6533	6.4e-05	0.0000000000	0.0000000000	0.0001922537
ASV_6570	8e-05	0.0000000000	0.0002405836	0.0000000000
ASV_6656	0.000104	0.0000000000	0.0001202918	0.0001924735
ASV_7218	0.000102	0.00000000	0.00030635	0.00000000
ASV_7463	0.000115	0.0003436837	0.0000000000	0.0000000000
ASV_7494	8.6e-05	0.0000000000	0.0000000000	0.0002580386
ASV_7820	0.000138	0.0000000000	0.0004137138	0.0000000000
ASV_6701	6.4e-05	0.0000000000	0.0000000000	0.0001922537
ASV_7347	9.8e-05	0.000000000	0.000156251	0.000138554
ASV_7914	0.000173	0.0003800490	0.0000000000	0.0001397976
ASV_7244	0.000113	0.0000000000	0.0000000000	0.0003380034
ASV_9208	8.8e-05	0.0000000000	0.0002649433	0.0000000000
ASV_7565	0.000166	0.0004965648	0.0000000000	0.0000000000
ASV_7965	0.000104	0.000000000	0.000312502	0.000000000
ASV_7222	0.000174	0.0000000000	0.0005210776	0.0000000000
